id_in_tp	bigg	metnetx	metacyc	kegg	seed	type	model
cpd15730_c0		MNXM6248			cpd15730	met	Lreu_seed
cpd03446_c0	['M_2omph', '2omph']	MNXM1707	2-OCTAPRENYL-6-METHOXYPHENOL	C05812	cpd03446	met	Lreu_seed
cpd03447_c0	['M_2ombz', '2ombz']	MNXM1903	CPD-15152	C05813	cpd03447	met	Lreu_seed
cpd02083_c0	['M_cpppg3', 'cpppg3']	MNXM410	COPROPORPHYRINOGEN_III	C03263	cpd02083	met	Lreu_seed
cpd15741_c0		MNXM7535			cpd15741	met	Lreu_seed
cpd00065_e0	['M_trp__L', 'trp__L']	MNXM94	TRP	['C00078', 'C00806', 'D00020']	['cpd19007', 'cpd00065']	met	Lreu_seed
cpd01080_e0	['ocdca', 'M_ocdca']	MNXM236	STEARIC_ACID	['D00119', 'C01530']	cpd01080	met	Lreu_seed
cpd02125_c0	['2mb2coa', 'M_2mb2coa']	MNXM609	CPD-1083	C03345	['cpd02125', 'cpd29594']	met	Lreu_seed
cpd11606_e0	['mqn7', 'M_mqn7']	MNXM12236	CPD-9718		cpd11606	met	Lreu_seed
cpd00028_e0		MNXM526203		C00032	cpd00028	met	Lreu_seed
cpd03445_c0	['M_2ohph', '2ohph']	MNXM1635	2-OCTAPRENYL-6-HYDROXYPHENOL	C05811	cpd03445	met	Lreu_seed
cpd00069_e0	['M_tyr__L', 'tyr__L']	MNXM76	TYR	['C00082', 'D00022', 'C01536']	['cpd00069', 'cpd30745']	met	Lreu_seed
cpd00264_e0	['spmd', 'M_spmd']	MNXM124	SPERMIDINE	C00315	cpd00264	met	Lreu_seed
cpd03444_c0	['M_2oph', '2oph']	MNXM1886	2-OCTAPRENYLPHENOL	C05810	cpd03444	met	Lreu_seed
cpd00119_e0	['M_his__L', 'his__L']	MNXM134	HIS	['C00135', 'D00032', 'C00768']	['cpd00572', 'cpd00119']	met	Lreu_seed
cpd15739_c0		MNXM7543			cpd15739	met	Lreu_seed
cpd00731_c0	['alaala', 'M_alaala']	MNXM669	D-ALA-D-ALA	C00993	cpd00731	met	Lreu_seed
cpd00355_e0	['nmn', 'M_nmn']	MNXM355	NICOTINAMIDE_NUCLEOTIDE	C00455	cpd00355	met	Lreu_seed
cpd15690_c0		MNXM11359			cpd15690	met	Lreu_seed
cpd00111_e0	['gthox', 'M_gthox']	MNXM151	OXIDIZED-GLUTATHIONE	['D00031', 'C00127']	cpd00111	met	Lreu_seed
cpd00084_e0	['cys__L', 'M_cys__L']	MNXM55	CYS	['C00097', 'D00026', 'C00736']	['cpd00084', 'cpd00547']	met	Lreu_seed
cpd00136_e0	['M_4hbz', '4hbz']	MNXM164	4-hydroxybenzoate	C00156	cpd00136	met	Lreu_seed
cpd00063_e0	['ca2', 'M_ca2']	MNXM128	CA+2	C00076	['cpd29674', 'cpd00063']	met	Lreu_seed
cpd00655_e0	['M_dpcoa', 'dpcoa']	MNXM481	DEPHOSPHO-COA	C00882	cpd00655	met	Lreu_seed
rxn02201_c0	['R_FOLD3', 'R_FOLD3m', 'FOLD3m', 'FOLD3', 'R_FOLD3_1', 'FOLD3_1']	MNXR138353			rxn02201	rea	Lreu_seed
rxn00836_c0	['R_HXPRT', 'HXPRT']	MNXR100752	HYPOXANPRIBOSYLTRAN-RXN	R01132	rxn00836	rea	Lreu_seed
rxn00390_c0		MNXR106577	ASPARTOACYLASE-RXN	R00546	rxn00390	rea	Lreu_seed
rxn00062_c0	['R_NTP1', 'NTP1', 'R_ATPM', 'ATPPHm', 'R_ATPPHm', 'ATPS', 'ATPM', 'R_ATPS']	MNXR96131	ATPASE-RXN	R00086	['rxn00062', 'rxn09694', 'rxn11300']	rea	Lreu_seed
rxn11567_c0		MNXR108115		['R06099', 'R03355']	rxn11567	rea	Lreu_seed
rxn10298_c0		MNXR136294			rxn10298	rea	Lreu_seed
rxn00364_c0	['CYTK1', 'R_CYTK1', 'CYTK1m', 'R_CYTK1m', 'CYTK1n', 'R_CYTK1n']	MNXR97047	RXN-11832	R00512	rxn00364	rea	Lreu_seed
rxn03408_c0	['R_UAGPT3', 'UAGPT3']	MNXR105037			rxn03408	rea	Lreu_seed
rxn02177_c0	['R_ICHORT', 'ICHORT']	MNXR100785	ISOCHORMAT-RXN	R03037	rxn02177	rea	Lreu_seed
rxn00646_c0		MNXR141849			rxn00646	rea	Lreu_seed
rxn05440_c0		MNXR134937			rxn05440	rea	Lreu_seed
rxn01673_c0	['R_NDPK7m', 'NDPK7', 'NDPK7m', 'R_NDPK7', 'R_NDPK7n', 'NDPK7n']	MNXR101939	DCDPKIN-RXN	R02326	rxn01673	rea	Lreu_seed
rxn00247_c0	['R_PPCKm', 'PPCK', 'PPCKm', 'R_PPCK']	MNXR103099	PEPCARBOXYKIN-RXN	R00341	rxn00247	rea	Lreu_seed
rxn05625_c0	['R_NO2t2r', 'NO2t2r', 'NO2t2rpp', 'R_NO2t2rpp']	MNXR101984			['rxn05625', 'rxn08998']	rea	Lreu_seed
rxn02342_c0	['PDHam2hi', 'PDHam2mi', 'R_PDHam2hi', 'R_PDHam2mi']	MNXR102429			rxn02342	rea	Lreu_seed
rxn01452_c0	['R_HBCO_nadp', 'HBCO_nadp', 'R_HBCO_nadp_m', 'HBCO_nadp_m']	MNXR100565	3-HYDROXYBUTYRYL-COA-DEHYDROGENASE-RXN	R01976	rxn01452	rea	Lreu_seed
rxn00022_c0	['R_MALTly', 'MALTe', 'R_MALTe', 'MALT', 'MALTly', 'R_MALT']	MNXR101350		R00028	rxn00022	rea	Lreu_seed
rxn03239_c0	['HACD7', 'R_HACD7p', 'R_HACD7m', 'R_HACD7', 'HACD7_1', 'R_HACD7_1', 'HACD7i', 'HACD7p', 'R_HACD7i', 'HACD7m']	MNXR100548	RXN-14271	R04737	rxn03239	rea	Lreu_seed
rxn03120_c0		MNXR139285		R04526	rxn03120	rea	Lreu_seed
rxn05457_c0		MNXR123649	RXN3O-8214		rxn05457	rea	Lreu_seed
rxn04271_c0		MNXR110225		R06408	rxn04271	rea	Lreu_seed
rxn13783_c0		MNXR137716			rxn13783	rea	Lreu_seed
rxn10118_c0	['HYD1', 'R_HYD1', 'R_HYD1pp', 'HYD1pp']	MNXR100753			['rxn10118', 'rxn08734']	rea	Lreu_seed
rxn00557_c0		MNXR138990		R00770	rxn00557	rea	Lreu_seed
rxn05392_c0		MNXR134889			rxn05392	rea	Lreu_seed
rxn08934_c0	['R_MLTG3', 'RE0926E', 'R_RE0926E', 'MLTG3']	MNXR138616			rxn08934	rea	Lreu_seed
rxn01358_c0	['R_PUNP5', 'PUNP5']	MNXR103347	INOPHOSPHOR-RXN	R01863	rxn01358	rea	Lreu_seed
rxn03086_c0	['R_ADAPAT', 'ADAPAT']	MNXR95434	RXN-4822	R04467	rxn03086	rea	Lreu_seed
rxn12637_c0		MNXR123354			rxn12637	rea	Lreu_seed
rxn03046_c0		MNXR108859	OPHELINE-KINASE-RXN	R04388	rxn03046	rea	Lreu_seed
rxn01219_c0	['CYTK2', 'R_CYTK2', 'R_CYTK2n', 'CYTK2m', 'R_CYTK2m', 'CYTK2n']	MNXR97053	RXN-7913	R01665	rxn01219	rea	Lreu_seed
rxn05958_c0		MNXR104026			rxn05958	rea	Lreu_seed
rxn00519_c0		MNXR106653	RXN-12481	R00726	rxn00519	rea	Lreu_seed
rxn00258_c0		MNXR106487		R00353	rxn00258	rea	Lreu_seed
rxn00800_c0		MNXR140008	AMPSYN-RXN		rxn00800	rea	Lreu_seed
rxn01705_c0	['R_DCTCP', 'DCTCP']	MNXR97200		R02371	rxn01705	rea	Lreu_seed
rxn09177_c0	['R_PPNCL2', 'PPNCL2']	MNXR103119	P-PANTOCYSLIG-RXN	R04231	rxn09177	rea	Lreu_seed
rxn00179_c0	['GLU5K', 'R_GLU5K', 'GLU5Km', 'R_GLU5Km']	MNXR100277	GLUTKIN-RXN	R00239	rxn00179	rea	Lreu_seed
rxn01210_c0		MNXR141897			rxn01210	rea	Lreu_seed
rxn01218_c0	['NTD3', 'NTD3pp', 'R_NTD3pp', 'R_NTD3', 'NTD3l', 'R_NTD3l']	MNXR102033	RXN0-5292	R01664	rxn01218	rea	Lreu_seed
rxn05367_c0		MNXR134864			rxn05367	rea	Lreu_seed
rxn00509_c0	['R_SSALy', 'R_r0179', 'r0179', 'SSALy']	MNXR104541	SUCCSEMIALDDEHYDROG-RXN	R00714	rxn00509	rea	Lreu_seed
rxn02898_c0		MNXR142018			rxn02898	rea	Lreu_seed
rxn01199_c0	['XYLK', 'R_XYLK']	MNXR105255	XYLULOKIN-RXN	R01639	rxn01199	rea	Lreu_seed
rxn00545_c0	['R_PFK', 'PFK']	MNXR138694		R00756	rxn00545	rea	Lreu_seed
rxn00771_c0		MNXR106803			rxn00771	rea	Lreu_seed
rxn08807_c0		MNXR142314			rxn08807	rea	Lreu_seed
rxn05614_c0	['METSRabc', 'R_METSRabc']	MNXR101487			rxn05614	rea	Lreu_seed
rxn10304_c0		MNXR136300			rxn10304	rea	Lreu_seed
rxn02316_c0		MNXR108040		R03238	rxn02316	rea	Lreu_seed
rxn10344_c0		MNXR136339			rxn10344	rea	Lreu_seed
rxn02504_c0	['R_DHNPA2r', 'DHNPA2r']	MNXR125603	H2NEOPTERINALDOL-RXN	R03504	rxn02504	rea	Lreu_seed
rxn04082_c0	['RBP4E', 'R_RBP4E']	MNXR103434	RIBULPEPIM-RXN	R05850	rxn04082	rea	Lreu_seed
rxn05404_c0		MNXR134901			rxn05404	rea	Lreu_seed
rxn02796_c0		MNXR108563	CHENODEOXYCHOLOYLTAURINE-HYDROLASE-RXN	R03977	rxn02796	rea	Lreu_seed
rxn10262_c0		MNXR136258			rxn10262	rea	Lreu_seed
rxn10225_c0		MNXR136221			rxn10225	rea	Lreu_seed
rxn03463_c0		MNXR109325		['R05113', 'R05995']	rxn03463	rea	Lreu_seed
rxn05444_c0		MNXR134941			rxn05444	rea	Lreu_seed
rxn05040_c0	['DB4PS', 'R_DB4PS']	MNXR97178	DIOHBUTANONEPSYN-RXN	R07281	rxn05040	rea	Lreu_seed
rxn05400_c0		MNXR134897			rxn05400	rea	Lreu_seed
rxn03030_c0		MNXR95864	2.3.1.89-RXN		rxn03030	rea	Lreu_seed
rxn05235_c0	['RNTR3', 'R_RNTR3']	MNXR104076		R02022	rxn05235	rea	Lreu_seed
rxn02090_c0		MNXR107828	CREATININE-DEAMINASE-RXN	R02922	rxn02090	rea	Lreu_seed
rxn05582_c0	['GLYt2pp', 'GLYt2rL', 'R_GLYth', 'R_GLYt2r', 'GLYtx', 'R_GLYtx', 'GLYt2r', 'R_GLYt2pp', 'GLYth', 'R_GLYt2rL', 'R_GLYt2m', 'GLYt2m']	MNXR100368	TRANS-RXN-62B		['rxn08660', 'rxn05582', 'rxn09748']	rea	Lreu_seed
rxn01843_c0		MNXR141951			rxn01843	rea	Lreu_seed
rxn00816_c0	['LACZ', 'R_LACZ', 'LACZpp', 'R_LACZly', 'R_LACZpp', 'LACZly', 'R_LACZe', 'LACZe']	MNXR101000		['R01100', 'R06114']	['rxn00816', 'rxn11244']	rea	Lreu_seed
rxn01021_c0	['MTAN', 'R_MTAN']	MNXR138642		R01401	rxn01021	rea	Lreu_seed
rxn00165_c0	['SER_AL', 'THRAL', 'R_THRAL', 'R_SERD_L', 'SERD_L', 'R_SER_AL']	MNXR104339	4.3.1.17-RXN	['R00220', 'R00223']	rxn00165	rea	Lreu_seed
rxn05814_c0		MNXR106480		R00334	rxn05814	rea	Lreu_seed
rxn00539_c0	['R_ETHAAL', 'ETHAAL']	MNXR97968	ETHAMLY-RXN	R00749	rxn00539	rea	Lreu_seed
rxn00678_c0		MNXR106756	2.1.3.1-RXN	R00930	rxn00678	rea	Lreu_seed
rxn03667_c0		MNXR109517		R05366	rxn03667	rea	Lreu_seed
rxn00001_c0	['R_PPA', 'IDPh', 'R_IDPh', 'IDPm', 'R_IDPm', 'PPA', 'PPA_1', 'R_PPA_1', 'PPA_1pp', 'R_PPA_1pp', 'R_PPAer', 'PPAm', 'PPAer', 'PPAn', 'R_PPAn', 'R_r0009', 'R_PPAm', 'r0009']	MNXR100808	INORGPYROPHOSPHAT-RXN	R00004	['rxn00001', 'rxn11226']	rea	Lreu_seed
rxn01331_c0	['E4PD', 'R_E4PD']	MNXR97842	ERYTH4PDEHYDROG-RXN	R01825	rxn01331	rea	Lreu_seed
rxn00710_c0	['R_OMPDC', 'OMPDC']	MNXR102190	OROTPDECARB-RXN	R00965	rxn00710	rea	Lreu_seed
rxn10317_c0		MNXR136313			rxn10317	rea	Lreu_seed
rxn01114_c0	['R_RBK_Dr', 'RBK_Dr']	MNXR103432	D-RIBULOKIN-RXN	R01526	rxn01114	rea	Lreu_seed
rxn02305_c0	['R_TMPPP', 'TMPPP']	MNXR104908	THI-P-SYN-RXN	R03223	rxn02305	rea	Lreu_seed
rxn00470_c0	['R_ORDCh', 'R_ORNDC', 'ORNDC', 'ORDCh']	MNXR102209	ORNDECARBOX-RXN	R00670	rxn00470	rea	Lreu_seed
rxn08817_c0		MNXR135861			rxn08817	rea	Lreu_seed
rxn00953_c0		MNXR106903			rxn00953	rea	Lreu_seed
rxn01129_c0	['R_DATUP', 'DATUP']	MNXR97177		R01549	rxn01129	rea	Lreu_seed
rxn08296_c0		MNXR135767			rxn08296	rea	Lreu_seed
rxn00717_c0	['R_CSND', 'CSND']	MNXR96927	CYTDEAM-RXN	R00974	rxn00717	rea	Lreu_seed
rxn05647_c0	['R_SALCptspp', 'SALCptspp', 'R_SALCpts', 'SALCpts']	MNXR104266			rxn05647	rea	Lreu_seed
rxn10254_c0		MNXR136250			rxn10254	rea	Lreu_seed
rxn05459_c0		MNXR134954			rxn05459	rea	Lreu_seed
rxn05453_c0		MNXR134950			rxn05453	rea	Lreu_seed
rxn01682_c0	['TRPS3', 'R_TRPS3', 'R_G3PL', 'G3PL']	MNXR99889	RXN0-2381	R02340	rxn01682	rea	Lreu_seed
rxn08796_c0		MNXR135842			rxn08796	rea	Lreu_seed
rxn06493_c0	['R_GCCc', 'GCCc', 'GCCcm', 'R_GCCcm']	MNXR100069		R03815	rxn06493	rea	Lreu_seed
rxn12846_c0	['R_GLYPHEHYc', 'GLYPHEHYc']	MNXR100357			rxn12846	rea	Lreu_seed
rxn00337_c0	['R_ASPK', 'ASPK_1', 'R_ASPK_1', 'ASPK']	MNXR96085	ASPARTATEKIN-RXN	R00480	rxn00337	rea	Lreu_seed
rxn08308_c0	['R_DASYN141', 'DASYN141']	MNXR97156			rxn08308	rea	Lreu_seed
rxn00208_c0	['R_PYAM5PO', 'PYAM5PO']	MNXR103355	PMPOXI-RXN	R00277	rxn00208	rea	Lreu_seed
rxn08823_c0		MNXR135865			rxn08823	rea	Lreu_seed
rxn05434_c0		MNXR134931			rxn05434	rea	Lreu_seed
rxn05346_c0		MNXR109245	RXN-9516	R04952	rxn05346	rea	Lreu_seed
rxn07680_c0		MNXR111473		R07890	rxn07680	rea	Lreu_seed
rxn00452_c0		MNXR100577			rxn00452	rea	Lreu_seed
rxn03248_c0		MNXR109092	RXN-14277	R04747	rxn03248	rea	Lreu_seed
rxn05516_c0		MNXR96495	['3.6.3.3-RXN', '3.6.3.46-RXN']		['rxn08195', 'rxn05516']	rea	Lreu_seed
rxn05142_c0		MNXR111076		R07441	rxn05142	rea	Lreu_seed
rxn05733_c0	['R_AHSERL4', 'AHSERL4', 'CYSS_trdrd', 'R_CYSS_trdrd']	MNXR95636		R04859	rxn05733	rea	Lreu_seed
rxn12512_c0	['PPNCL3', 'R_PPNCL3']	MNXR103120	RXN66-555	R04230	rxn12512	rea	Lreu_seed
rxn08669_c0	['GPDDA4pp', 'R_GPDDA4pp', 'GPDDA4', 'R_GPDDA4']	MNXR100413	RXN-14073		rxn08669	rea	Lreu_seed
rxn06672_c0	['BTNC', 'R_BTNC']	MNXR96330		R04385	rxn06672	rea	Lreu_seed
rxn02961_c0		MNXR108756		R04247	rxn02961	rea	Lreu_seed
rxn00649_c0	['R_CYSS_2', 'CYSS_2', 'R_CYSS_1', 'CYSS_1', 'R_CYSS', 'CYSS']	MNXR97007	ACSERLY-RXN	R00897	rxn00649	rea	Lreu_seed
rxn02400_c0	['R_NT5C', 'NT5C']	MNXR102027	RXN-14227	R03346	rxn02400	rea	Lreu_seed
rxn01974_c0	['DAPE', 'R_DAPE']	MNXR97143	DIAMINOPIMEPIM-RXN	R02735	rxn01974	rea	Lreu_seed
rxn00242_c0	['PPGPPDP', 'R_PPGPPDP']	MNXR103109	PPGPPSYN-RXN	R00336	rxn00242	rea	Lreu_seed
rxn12641_c0		MNXR123346	RXN0-6977		rxn12641	rea	Lreu_seed
rxn00762_c0	['GLYCDx', 'R_GLYCDx']	MNXR100326	GLYCDEH-RXN	R01034	rxn00762	rea	Lreu_seed
rxn08971_c0	['R_NADH10', 'NADH10']	MNXR101863			rxn08971	rea	Lreu_seed
rxn01635_c0		MNXR107426	3.5.4.22-RXN	R02280	rxn01635	rea	Lreu_seed
rxn04384_c0	['R_ADCPS2', 'ADCPS2']	MNXR95439	RXN-6261	R06529	rxn04384	rea	Lreu_seed
rxn03887_c0	['R_GALCTD', 'GALCTD_1', 'R_GALCTD_1', 'GALCTD']	MNXR99955	GALACTARDEHYDRA-RXN	R05608	rxn03887	rea	Lreu_seed
rxn00060_c0	['R_PPBNGD', 'HMBS', 'R_HMBS', 'PPBNGD']	MNXR100658	OHMETHYLBILANESYN-RXN	R00084	rxn00060	rea	Lreu_seed
rxn00225_c0	['ACKrm', 'R_ACKrm', 'R_ACKr', 'ACKr', 'ACKrh', 'R_ACKrh']	MNXR95269	ACETATEKIN-RXN	R00315	rxn00225	rea	Lreu_seed
rxn05350_c0		MNXR109248	RXN-9523	R04957	rxn05350	rea	Lreu_seed
rxn08838_c0		MNXR142324			rxn08838	rea	Lreu_seed
rxn00780_c0	['TRIOK', 'R_TRIOK']	MNXR104940	TRIOKINASE-RXN	R01059	rxn00780	rea	Lreu_seed
rxn00148_c0	['R_PYKf', 'PYKf', 'PYKm', 'R_PYKm', 'R_PYK', 'PYK']	MNXR103371	PEPDEPHOS-RXN	R00200	rxn00148	rea	Lreu_seed
rxn01102_c0		MNXR141891			rxn01102	rea	Lreu_seed
rxn05569_c0	['R_GAMptspp', 'GAMptspp', 'GAMpts', 'R_GAMpts']	MNXR100034			['rxn05569', 'rxn08592']	rea	Lreu_seed
rxn05358_c0		MNXR134855			rxn05358	rea	Lreu_seed
rxn00100_c0	['R_DPCOAKm', 'DPCOAK', 'R_DPCOAK', 'DPCOAKm']	MNXR97762	DEPHOSPHOCOAKIN-RXN	R00130	rxn00100	rea	Lreu_seed
rxn02374_c0	['G5SADrm', 'R_G5SADrm', 'G5SADs', 'R_G5SADs']	MNXR99897			['rxn11220', 'rxn02374']	rea	Lreu_seed
rxn05560_c0	['FRUptspp', 'FRUpts', 'R_FRUptspp', 'R_FRUpts']	MNXR138359			['rxn08536', 'rxn05560']	rea	Lreu_seed
rxn05437_c0		MNXR134934			rxn05437	rea	Lreu_seed
rxn00837_c0	['GMPR', 'R_GMPR']	MNXR100382	GMP-REDUCT-RXN	R01134	rxn00837	rea	Lreu_seed
rxn08976_c0	['NADH9', 'R_NADH9']	MNXR101876			rxn08976	rea	Lreu_seed
rxn00781_c0	['R_GAPD', 'R_GAPDHi', 'GAPDHm', 'GAPDHi', 'R_GAPDHh', 'R_GAPDHf', 'GAPDHh', 'GAPD', 'GAPDHf', 'R_GAPDHm']	MNXR100040	GAPOXNPHOSPHN-RXN	R01061	rxn00781	rea	Lreu_seed
rxn05319_c0	['H2Otly', 'R_H2Othu', 'H2Othu', 'R_H2Otf', 'R_H2Oth', 'H2Oth', 'R_H2Otg', 'R_H2Otly', 'H2Otg', 'H2Otm', 'H2Ot', 'R_EX_oh1_e', 'EX_h2o_e', 'R_EX_h2o_e', 'EX_oh1_e', 'R_H2Otex', 'H2Otex', 'R_H2Otm', 'H2Oter', 'R_H2Ot', 'H2Otf', 'H2Otn', 'R_H2Oter', 'H2Otn_1', 'R_H2Otn', 'R_H2Otv', 'H2Otv', 'R_H2Otu_syn', 'R_H2Ots', 'H2Otu_syn', 'R_H2Otpp', 'H2Otpp', 'R_H2Otp', 'H2Otp', 'R_H2Otn_1', 'H2Ots']	MNXR98641	['TRANS-RXN-145', 'TRANS-RXN0-547']		['rxn09874', 'rxn09838', 'rxn09812', 'rxn09643', 'rxn08687', 'rxn08686', 'rxn05319', 'rxn09745']	rea	Lreu_seed
rxn00881_c0	['R_MI1PP', 'MI1PP']	MNXR101570	RXN0-5408	R01185	rxn00881	rea	Lreu_seed
rxn05298_c0	['GLUNA1th', 'R_GLUNA1th', 'GLUNA1tm', 'R_GLUt4pp', 'GLUt4', 'R_GLUt4', 'GLUt4pp', 'R_GLUNA1tm']	MNXR100285			['rxn08632', 'rxn05298']	rea	Lreu_seed
rxn05408_c0		MNXR134905			rxn05408	rea	Lreu_seed
rxn00292_c0	['UAG2EMA', 'r0113', 'R_r0113', 'R_UAG2EMA']	MNXR105025		R00414	rxn00292	rea	Lreu_seed
rxn05401_c0		MNXR134898			rxn05401	rea	Lreu_seed
rxn01709_c0		MNXR107474		R02376	rxn01709	rea	Lreu_seed
rxn02264_c0	['UPP3S', 'R_UPP3S', 'UPP3S_1', 'R_UPP3S_1']	MNXR105139	UROGENIIISYN-RXN	R03165	rxn02264	rea	Lreu_seed
rxn03185_c0		MNXR109030		['R04661', 'R06000']	rxn03185	rea	Lreu_seed
rxn01451_c0	['HACD1', 'R_HACD1', 'R_HACD1m', 'HACD1x', 'R_HACD1x', 'R_HACD1_2', 'R_HBCOm', 'HACD1m', 'HACD1i', 'HACD1_1', 'HACD1_2', 'HBCOm', 'R_HACD1i', 'R_HACD1_1']	MNXR100541	RXN-11662	R01975	rxn01451	rea	Lreu_seed
rxn02687_c0		MNXR108426	RXN-15840	R03790	rxn02687	rea	Lreu_seed
rxn03903_c0		MNXR132731			rxn03903	rea	Lreu_seed
rxn00097_c0	['R_ATAMh', 'ATAMh', 'R_ADK1m', 'ADK1m', 'R_ADK1', 'ADK1']	MNXR95450	ADENYL-KIN-RXN	R00127	rxn00097	rea	Lreu_seed
rxn01217_c0	['DCMPDA', 'R_DCMPDA']	MNXR97185	DCMP-DEAMINASE-RXN	R01663	rxn01217	rea	Lreu_seed
rxn07670_c0		MNXR111463		R07880	rxn07670	rea	Lreu_seed
rxn05324_c0		MNXR109080	RXN-9661	R04724	rxn05324	rea	Lreu_seed
rxn10481_c0	['R_Cuabc', 'CUabcpp', 'R_CUabcpp', 'Cuabc']	MNXR96952			rxn10481	rea	Lreu_seed
rxn00655_c0		MNXR106741	BETA-ALANOPINE-DEHYDROGENASE-RXN	R00906	rxn00655	rea	Lreu_seed
rxn00692_c0		MNXR141852			rxn00692	rea	Lreu_seed
rxn01492_c0	['R_FRUK', 'FRUK']	MNXR99652			rxn01492	rea	Lreu_seed
rxn00802_c0		MNXR95948	ARGSUCCINLYA-RXN	R01086	rxn00802	rea	Lreu_seed
rxn08802_c0		MNXR135846			rxn08802	rea	Lreu_seed
rxn02315_c0		MNXR108039		R03237	rxn02315	rea	Lreu_seed
rxn00556_c0	['r0191', 'R_r0191']	MNXR138936		R00769	rxn00556	rea	Lreu_seed
rxn03509_c0		MNXR109374	4.1.1.76-RXN	R05173	rxn03509	rea	Lreu_seed
rxn05413_c0		MNXR134910			rxn05413	rea	Lreu_seed
rxn02703_c0		MNXR108451		R03819	rxn02703	rea	Lreu_seed
rxn00913_c0	['R_NTD9e', 'NTD9l', 'NTD9e', 'R_NTD9l', 'R_NTD9', 'NTD9pp', 'GMP5N', 'R_GMP5N', 'NTD9', 'R_NTD9pp']	MNXR100381	RXN-7609	R01227	rxn00913	rea	Lreu_seed
rxn01997_c0	['TDPGDH', 'R_TDPGDH']	MNXR104761	DTDPGLUCDEHYDRAT-RXN	R06513	rxn01997	rea	Lreu_seed
rxn08521_c0	['FLVRx', 'R_FLVRx']	MNXR99602		R09750	rxn08521	rea	Lreu_seed
rxn08809_c0		MNXR142316			rxn08809	rea	Lreu_seed
rxn00171_c0	['ACALD', 'R_ACALD', 'ACALDh', 'R_ACALDh']	MNXR95210	ACETALD-DEHYDROG-RXN	R00228	rxn00171	rea	Lreu_seed
rxn00345_c0	['R_NACASPAH', 'NACASPAH']	MNXR106555	RXN-13680	R00488	rxn00345	rea	Lreu_seed
rxn00178_c0	['ACACT1m', 'ACACT1', 'R_ACACT1', 'R_ACACT1m', 'ACACT1r', 'R_ACACT1r', 'ACACT1x', 'R_ACACT1x', 'KAT1', 'R_KAT1']	MNXR95194	ACETYL-COA-ACETYLTRANSFER-RXN	R00238	rxn00178	rea	Lreu_seed
rxn01362_c0	['R_ORPT', 'ORPT']	MNXR102231	OROPRIBTRANS-RXN	R01870	rxn01362	rea	Lreu_seed
rxn03174_c0		MNXR105370		R04639	rxn03174	rea	Lreu_seed
rxn04779_c0		MNXR110690	RXN-8018	R06970	rxn04779	rea	Lreu_seed
rxn07875_c0		MNXR111665	RXN-11970	R08086	rxn07875	rea	Lreu_seed
rxn05418_c0		MNXR134915			rxn05418	rea	Lreu_seed
rxn02113_c0		MNXR134335			rxn02113	rea	Lreu_seed
rxn00340_c0	['R_ASNS2', 'ASNS2']	MNXR96060	ASNSYNA-RXN	R00483	rxn00340	rea	Lreu_seed
rxn10060_c0		MNXR142368			rxn10060	rea	Lreu_seed
rxn02933_c0	['R_HACD9', 'HACD9', 'HACD9m', 'R_HACD9m']	MNXR100550	1.1.1.178-RXN	R04203	rxn02933	rea	Lreu_seed
rxn05500_c0	['R_ARBt2rpp', 'ARBt2rpp', 'R_ARBt2r', 'ARBt2r']	MNXR126356	TRANS-RXN-10		['rxn08140', 'rxn05500']	rea	Lreu_seed
rxn05617_c0	['R_MNLptspp', 'MNLptspp', 'MNLpts', 'R_MNLpts']	MNXR101677			['rxn13944', 'rxn08949', 'rxn13934', 'rxn05617']	rea	Lreu_seed
rxn00465_c0		MNXR141844			rxn00465	rea	Lreu_seed
rxn12638_c0		MNXR137142			rxn12638	rea	Lreu_seed
rxn05243_c0	['LEUth', 'R_LEUth', 'LEUtm', 'R_LEUtm', 'LEUt7', 'R_LEUt2rpp', 'LEUt2rpp', 'R_LEUt2r', 'LEUt2r', 'R_LEUt7']	MNXR101055			['rxn13340', 'rxn08785', 'rxn11119', 'rxn05243']	rea	Lreu_seed
rxn05127_c0	['R_GGGABADr', 'GGGABADr']	MNXR100113		R07418	rxn05127	rea	Lreu_seed
rxn00305_c0	['PEPCK_re', 'R_PEPCK_re', 'R_PEPCKm', 'PEPCKm']	MNXR102487	4.1.1.32-RXN	R00431	rxn00305	rea	Lreu_seed
rxn01445_c0	['R_NTD8pp', 'NTD8pp', 'R_NTD8l', 'NTD8', 'R_NTD8', 'NTD8l']	MNXR102038	RXN-14142	R01968	rxn01445	rea	Lreu_seed
rxn00612_c0	['G3PD2_1', 'G3PD2', 'R_G3PD2_2', 'G3PD2_2', 'R_G3PD2_1', 'R_G3PD2']	MNXR99877		R00844	rxn00612	rea	Lreu_seed
rxn08841_c0		MNXR142327			rxn08841	rea	Lreu_seed
rxn05461_c0		MNXR134956			rxn05461	rea	Lreu_seed
rxn07312_c0	['CYARTMT', 'R_CYARTMT']	MNXR96958	RXN-4021	R07481	rxn07312	rea	Lreu_seed
rxn01701_c0	['TRETINOLPMTACT', 'R_TRETINOLPMTACT']	MNXR104929	RXN-12547	R02367	rxn01701	rea	Lreu_seed
