type	id_in_tp	id_in_bigg	new_id	descripation	old_bigg_ids	feature_tp	feature_bigg	diff	notes
rea	EX_uacgam_e	EX_uacgam_e		id in bigg(same)					
rea	EX_udpacgal_e	EX_udpacgal_e		id in bigg(same)					
rea	EX_udpg_e	EX_udpg_e		id in bigg(same)					
rea	EX_udpgal_e	EX_udpgal_e		id in bigg(same)					
rea	EX_udpglcur_e	EX_udpglcur_e		id in bigg(same)					
rea	EX_ump_e	EX_ump_e		id in bigg(same)					
rea	EX_ura_e	EX_ura_e		id in bigg(same)					
rea	EX_urate_e	EX_urate_e		id in bigg(same)					
rea	EX_urea_e	EX_urea_e		id in bigg(same)					
rea	EX_uri_e	EX_uri_e		id in bigg(same)					
rea	EX_val__L_e	EX_val__L_e		id in bigg(same)					
rea	EX_xan_e	EX_xan_e		id in bigg(same)					
rea	EX_xmp_e	EX_xmp_e		id in bigg(same)					
rea	EX_xtsn_e	EX_xtsn_e		id in bigg(same)					
rea	EX_xyl__D_e	EX_xyl__D_e		id in bigg(same)					
rea	EX_xylu__L_e	EX_xylu__L_e		id in bigg(same)					
rea	F1PP	F1PP		id in bigg(same)					
rea	F6PP	F6PP		id in bigg(same)					
rea	F6Pt6_2pp	F6Pt6_2pp		id in bigg(same)					
rea	FA100ACPHi	FA100ACPHi		id in bigg(same)					
rea	FA120ACPHi	FA120ACPHi		id in bigg(same)					
rea	FA140ACPHi	FA140ACPHi		id in bigg(same)					
rea	FA141ACPHi	FA141ACPHi		id in bigg(same)					
rea	FA160ACPHi	FA160ACPHi		id in bigg(same)					
rea	FA161ACPHi	FA161ACPHi		id in bigg(same)					
rea	FA80ACPHi	FA80ACPHi		id in bigg(same)					
rea	FACOAE100	FACOAE100		id in bigg(same)					
rea	FACOAE120	FACOAE120		id in bigg(same)					
rea	FACOAE140	FACOAE140		id in bigg(same)					
rea	FACOAE141	FACOAE141		id in bigg(same)					
rea	FACOAE160	FACOAE160		id in bigg(same)					
rea	FACOAE161	FACOAE161		id in bigg(same)					
rea	FACOAE180	FACOAE180		id in bigg(same)					
rea	FACOAE181	FACOAE181		id in bigg(same)					
rea	FACOAE60	FACOAE60		id in bigg(same)					
rea	FACOAE80	FACOAE80		id in bigg(same)					
rea	FACOAL100t2pp	FACOAL100t2pp		id in bigg(same)					
rea	FACOAL120t2pp	FACOAL120t2pp		id in bigg(same)					
rea	FACOAL140t2pp	FACOAL140t2pp		id in bigg(same)					
rea	FACOAL141t2pp	FACOAL141t2pp		id in bigg(same)					
rea	FACOAL160t2pp	FACOAL160t2pp		id in bigg(same)					
rea	FACOAL161t2pp	FACOAL161t2pp		id in bigg(same)					
rea	FACOAL180t2pp	FACOAL180t2pp		id in bigg(same)					
rea	FACOAL181t2pp	FACOAL181t2pp		id in bigg(same)					
rea	FACOAL60t2pp	FACOAL60t2pp		id in bigg(same)					
rea	FACOAL80t2pp	FACOAL80t2pp		id in bigg(same)					
rea	FADRx	FADRx		id in bigg(same)					
rea	FADRx2	FADRx2		id in bigg(same)					
rea	FADt	FADt		id in bigg(same)					
rea	FBP	FBP		id in bigg(same)					
rea	FCLK	FCLK		id in bigg(same)					
rea	FCLT	FCLT		id in bigg(same)					
rea	FDH4pp	FDH4pp		id in bigg(same)					
rea	FDH5pp	FDH5pp		id in bigg(same)					
rea	FDMO	FDMO		id in bigg(same)					
rea	FDMO2	FDMO2		id in bigg(same)					
rea	FDMO3	FDMO3		id in bigg(same)					
rea	FDMO4	FDMO4		id in bigg(same)					
rea	FDMO6	FDMO6		id in bigg(same)					
rea	FE2abcpp	FE2abcpp		id in bigg(same)					
rea	FE2t2pp	FE2t2pp		id in bigg(same)					
rea	FE2t3pp	FE2t3pp		id in bigg(same)					
rea	FE2tpp	FE2tpp		id in bigg(same)					
rea	FE3DCITR5	FE3DCITR5		id in bigg(same)					
rea	FE3DCITabcpp	FE3DCITabcpp		id in bigg(same)					
rea	FE3DCITexs	FE3DCITexs		id in bigg(same)					
rea	FE3DCITtonex	FE3DCITtonex		id in bigg(same)					
rea	FE3DHBZS3R	FE3DHBZS3R		id in bigg(same)					
rea	FE3DHBZStonex	FE3DHBZStonex		id in bigg(same)					
rea	FE3HOXR1	FE3HOXR1		id in bigg(same)					
rea	FE3HOXR2	FE3HOXR2		id in bigg(same)					
rea	FE3HOXR3	FE3HOXR3		id in bigg(same)					
rea	FE3HOXUtex	FE3HOXUtex		id in bigg(same)					
rea	FE3HOXUtpp	FE3HOXUtpp		id in bigg(same)					
rea	FE3HOXabcpp	FE3HOXabcpp		id in bigg(same)					
rea	FE3HOXexs	FE3HOXexs		id in bigg(same)					
rea	FE3HOXtonex	FE3HOXtonex		id in bigg(same)					
rea	FE3Ri	FE3Ri		id in bigg(same)					
rea	FE3abcpp	FE3abcpp		id in bigg(same)					
rea	FECRMR1	FECRMR1		id in bigg(same)					
rea	FECRMR2	FECRMR2		id in bigg(same)					
rea	FECRMR3	FECRMR3		id in bigg(same)					
rea	FECRMUtex	FECRMUtex		id in bigg(same)					
rea	FECRMUtpp	FECRMUtpp		id in bigg(same)					
rea	FECRMabcpp	FECRMabcpp		id in bigg(same)					
rea	FECRMexs	FECRMexs		id in bigg(same)					
rea	FECRMtonex	FECRMtonex		id in bigg(same)					
rea	FEENTERES	FEENTERES		id in bigg(same)					
rea	FEENTERR1	FEENTERR1		id in bigg(same)					
rea	FEENTERR2	FEENTERR2		id in bigg(same)					
rea	FEENTERR3	FEENTERR3		id in bigg(same)					
rea	FEENTERR4	FEENTERR4		id in bigg(same)					
rea	FEENTERabcpp	FEENTERabcpp		id in bigg(same)					
rea	FEENTERexs	FEENTERexs		id in bigg(same)					
rea	FEENTERtex	FEENTERtex		id in bigg(same)					
rea	FEENTERtonex	FEENTERtonex		id in bigg(same)					
rea	FEENTERtpp	FEENTERtpp		id in bigg(same)					
rea	FEOXAMR1	FEOXAMR1		id in bigg(same)					
rea	FEOXAMR2	FEOXAMR2		id in bigg(same)					
rea	FEOXAMR3	FEOXAMR3		id in bigg(same)					
rea	FEOXAMUtex	FEOXAMUtex		id in bigg(same)					
rea	FEOXAMUtpp	FEOXAMUtpp		id in bigg(same)					
rea	FEOXAMabcpp	FEOXAMabcpp		id in bigg(same)					
rea	FEOXAMexs	FEOXAMexs		id in bigg(same)					
rea	FEOXAMtonex	FEOXAMtonex		id in bigg(same)					
rea	FEROpp	FEROpp		id in bigg(same)					
rea	FESD1s	FESD1s		id in bigg(same)					
rea	FESD2s	FESD2s		id in bigg(same)					
rea	FESR	FESR		id in bigg(same)					
rea	FLDR2	FLDR2		id in bigg(same)					
rea	FLVR	FLVR		id in bigg(same)					
rea	FLVRx	FLVRx		id in bigg(same)					
rea	FMNAT	FMNAT		id in bigg(same)					
rea	FMNRx	FMNRx		id in bigg(same)					
rea	FMNRx2	FMNRx2		id in bigg(same)					
rea	FMNt	FMNt		id in bigg(same)					
rea	FOMETRi	FOMETRi		id in bigg(same)					
rea	FORt2pp	FORt2pp		id in bigg(same)					
rea	FORtppi	FORtppi		id in bigg(same)					
rea	FRD2	FRD2		id in bigg(same)					
rea	FRD3	FRD3		id in bigg(same)					
rea	FRUK	FRUK		id in bigg(same)					
rea	FRULYSK	FRULYSK		id in bigg(same)					
rea	FRULYSt2pp	FRULYSt2pp		id in bigg(same)					
rea	FRUpts2pp	FRUpts2pp		id in bigg(same)					
rea	FRUptspp	FRUptspp		id in bigg(same)					
rea	FTHFD	FTHFD		id in bigg(same)					
rea	FTHFLi	FTHFLi		id in bigg(same)					
rea	FUMt2_2pp	FUMt2_2pp		id in bigg(same)					
rea	FUMt2_3pp	FUMt2_3pp		id in bigg(same)					
rea	FUSAtpp	FUSAtpp		id in bigg(same)					
rea	Ftpp	Ftpp		id in bigg(same)					
rea	G1PACT	G1PACT		id in bigg(same)					
rea	G1PP	G1PP		id in bigg(same)					
rea	G1PPpp	G1PPpp		id in bigg(same)					
rea	G1PTT	G1PTT		id in bigg(same)					
rea	G2PP	G2PP		id in bigg(same)					
rea	G2PPpp	G2PPpp		id in bigg(same)					
rea	G3PAT120	G3PAT120		id in bigg(same)					
rea	G3PAT140	G3PAT140		id in bigg(same)					
rea	G3PAT141	G3PAT141		id in bigg(same)					
rea	G3PAT160	G3PAT160		id in bigg(same)					
rea	G3PAT161	G3PAT161		id in bigg(same)					
rea	G3PAT180	G3PAT180		id in bigg(same)					
rea	G3PAT181	G3PAT181		id in bigg(same)					
rea	G3PCabcpp	G3PCabcpp		id in bigg(same)					
rea	G3PD5	G3PD5		id in bigg(same)					
rea	G3PD6	G3PD6		id in bigg(same)					
rea	G3PD7	G3PD7		id in bigg(same)					
rea	G3PEabcpp	G3PEabcpp		id in bigg(same)					
rea	G3PGabcpp	G3PGabcpp		id in bigg(same)					
rea	G3PIabcpp	G3PIabcpp		id in bigg(same)					
rea	G3PSabcpp	G3PSabcpp		id in bigg(same)					
rea	G3PT	G3PT		id in bigg(same)					
rea	G5SADs	G5SADs		id in bigg(same)					
rea	G5SD	G5SD		id in bigg(same)					
rea	G6PDA	G6PDA		id in bigg(same)					
rea	G6PP	G6PP		id in bigg(same)					
rea	G6Pt6_2pp	G6Pt6_2pp		id in bigg(same)					
rea	GAL1PPpp	GAL1PPpp		id in bigg(same)					
rea	GALCTD	GALCTD		id in bigg(same)					
rea	GALCTLO	GALCTLO		id in bigg(same)					
rea	GALCTND	GALCTND		id in bigg(same)					
rea	GALCTNLt2pp	GALCTNLt2pp		id in bigg(same)					
rea	GALCTNt2pp	GALCTNt2pp		id in bigg(same)					
rea	GALM2pp	GALM2pp		id in bigg(same)					
rea	GALS3	GALS3		id in bigg(same)					
rea	GALT1	GALT1		id in bigg(same)					
rea	GALTptspp	GALTptspp		id in bigg(same)					
rea	GALUi	GALUi		id in bigg(same)					
rea	GALabcpp	GALabcpp		id in bigg(same)					
rea	GALt2pp	GALt2pp		id in bigg(same)					
rea	GAM6Pt6_2pp	GAM6Pt6_2pp		id in bigg(same)					
rea	GAMptspp	GAMptspp		id in bigg(same)					
rea	GAPP	GAPP		id in bigg(same)					
rea	GART	GART		id in bigg(same)					
rea	GCALDD	GCALDD		id in bigg(same)					
rea	GDMANE	GDMANE		id in bigg(same)					
rea	GDPDPK	GDPDPK		id in bigg(same)					
rea	GDPMNH	GDPMNH		id in bigg(same)					
rea	GDPMNP	GDPMNP		id in bigg(same)					
rea	GDPTPDP	GDPTPDP		id in bigg(same)					
rea	GF6PTA	GF6PTA		id in bigg(same)					
rea	GGGABAH	GGGABAH		id in bigg(same)					
rea	GGPTRCO	GGPTRCO		id in bigg(same)					
rea	GGPTRCS	GGPTRCS		id in bigg(same)					
rea	GLBRAN2	GLBRAN2		id in bigg(same)					
rea	GLCDpp	GLCDpp		id in bigg(same)					
rea	GLCP	GLCP		id in bigg(same)					
rea	GLCP2	GLCP2		id in bigg(same)					
rea	GLCRAL	GLCRAL		id in bigg(same)					
rea	GLCRD	GLCRD		id in bigg(same)					
rea	GLCS1	GLCS1		id in bigg(same)					
rea	GLCTR1	GLCTR1		id in bigg(same)					
rea	GLCTR2	GLCTR2		id in bigg(same)					
rea	GLCTR3	GLCTR3		id in bigg(same)					
rea	GLCabcpp	GLCabcpp		id in bigg(same)					
rea	GLCptspp	GLCptspp		id in bigg(same)					
rea	GLCt2pp	GLCt2pp		id in bigg(same)					
rea	GLDBRAN2	GLDBRAN2		id in bigg(same)					
rea	GLGC	GLGC		id in bigg(same)					
rea	GLNS	GLNS		id in bigg(same)					
rea	GLNabcpp	GLNabcpp		id in bigg(same)					
rea	GLU5K	GLU5K		id in bigg(same)					
rea	GLUCYS	GLUCYS		id in bigg(same)					
rea	GLUDC	GLUDC		id in bigg(same)					
rea	GLUN	GLUN		id in bigg(same)					
rea	GLUNpp	GLUNpp		id in bigg(same)					
rea	GLUPRT	GLUPRT		id in bigg(same)					
rea	GLUSy	GLUSy		id in bigg(same)					
rea	GLUTRR	GLUTRR		id in bigg(same)					
rea	GLUTRS	GLUTRS		id in bigg(same)					
rea	GLUabcpp	GLUabcpp		id in bigg(same)					
rea	GLUt4pp	GLUt4pp		id in bigg(same)					
rea	GLXCL	GLXCL		id in bigg(same)					
rea	GLYBabcpp	GLYBabcpp		id in bigg(same)					
rea	GLYBt2pp	GLYBt2pp		id in bigg(same)					
rea	GLYBt3pp	GLYBt3pp		id in bigg(same)					
rea	GLYC2Pabcpp	GLYC2Pabcpp		id in bigg(same)					
rea	GLYC3Pabcpp	GLYC3Pabcpp		id in bigg(same)					
rea	GLYC3Pt6pp	GLYC3Pt6pp		id in bigg(same)					
rea	GLYCDx	GLYCDx		id in bigg(same)					
rea	GLYCK	GLYCK		id in bigg(same)					
rea	GLYCK2	GLYCK2		id in bigg(same)					
rea	GLYCL	GLYCL		id in bigg(same)					
rea	GLYCLTDx	GLYCLTDx		id in bigg(same)					
rea	GLYCLTDy	GLYCLTDy		id in bigg(same)					
rea	GLYCLTt4pp	GLYCLTt4pp		id in bigg(same)					
rea	GLYCTO2	GLYCTO2		id in bigg(same)					
rea	GLYCTO3	GLYCTO3		id in bigg(same)					
rea	GLYCTO4	GLYCTO4		id in bigg(same)					
rea	GLYK	GLYK		id in bigg(same)					
rea	GLYOX	GLYOX		id in bigg(same)					
rea	GLYOX3	GLYOX3		id in bigg(same)					
rea	GLYt2pp	GLYt2pp		id in bigg(same)					
rea	GLYt4pp	GLYt4pp		id in bigg(same)					
rea	GMAND	GMAND		id in bigg(same)					
rea	GMHEPAT	GMHEPAT		id in bigg(same)					
rea	GMHEPK	GMHEPK		id in bigg(same)					
rea	GMHEPPA	GMHEPPA		id in bigg(same)					
rea	GMPR	GMPR		id in bigg(same)					
rea	GMPS	GMPS		id in bigg(same)					
rea	GMPS2	GMPS2		id in bigg(same)					
rea	GND	GND		id in bigg(same)					
rea	GNK	GNK		id in bigg(same)					
rea	GNP	GNP		id in bigg(same)					
rea	GOFUCR	GOFUCR		id in bigg(same)					
rea	GP4GH	GP4GH		id in bigg(same)					
rea	GPDDA1	GPDDA1		id in bigg(same)					
rea	GPDDA1pp	GPDDA1pp		id in bigg(same)					
rea	GPDDA2	GPDDA2		id in bigg(same)					
rea	GPDDA2pp	GPDDA2pp		id in bigg(same)					
rea	GPDDA3	GPDDA3		id in bigg(same)					
rea	GPDDA3pp	GPDDA3pp		id in bigg(same)					
rea	GPDDA4	GPDDA4		id in bigg(same)					
rea	GPDDA4pp	GPDDA4pp		id in bigg(same)					
rea	GPDDA5	GPDDA5		id in bigg(same)					
rea	GPDDA5pp	GPDDA5pp		id in bigg(same)					
rea	GRTT	GRTT		id in bigg(same)					
rea	GRXR	GRXR		id in bigg(same)					
rea	GSNK	GSNK		id in bigg(same)					
rea	GSNt2pp	GSNt2pp		id in bigg(same)					
rea	GSNt3pp	GSNt3pp		id in bigg(same)					
rea	GSPMDA	GSPMDA		id in bigg(same)					
rea	GSPMDS	GSPMDS		id in bigg(same)					
rea	GTHPi	GTHPi		id in bigg(same)					
rea	GTHRDHpp	GTHRDHpp		id in bigg(same)					
rea	GTHRDabc2pp	GTHRDabc2pp		id in bigg(same)					
rea	GTHRDabcpp	GTHRDabcpp		id in bigg(same)					
rea	GTHS	GTHS		id in bigg(same)					
rea	GTPCI	GTPCI		id in bigg(same)					
rea	GTPCII2	GTPCII2		id in bigg(same)					
rea	GTPDPDP	GTPDPDP		id in bigg(same)					
rea	GTPDPK	GTPDPK		id in bigg(same)					
rea	GTPHs	GTPHs		id in bigg(same)					
rea	GUACYC	GUACYC		id in bigg(same)					
rea	GUAD	GUAD		id in bigg(same)					
rea	GUAPRT	GUAPRT		id in bigg(same)					
rea	GUAt2pp	GUAt2pp		id in bigg(same)					
rea	GUR1PPpp	GUR1PPpp		id in bigg(same)					
rea	H2SO	H2SO		id in bigg(same)					
rea	H2St1pp	H2St1pp		id in bigg(same)					
rea	HBZOPT	HBZOPT		id in bigg(same)					
rea	HCYSMT	HCYSMT		id in bigg(same)					
rea	HCYSMT2	HCYSMT2		id in bigg(same)					
rea	HDCAtexi	HDCAtexi		id in bigg(same)					
rea	HDCEAtexi	HDCEAtexi		id in bigg(same)					
rea	HEMEOS	HEMEOS		id in bigg(same)					
rea	HEPK1	HEPK1		id in bigg(same)					
rea	HEPK2	HEPK2		id in bigg(same)					
rea	HEPT1	HEPT1		id in bigg(same)					
rea	HEPT2	HEPT2		id in bigg(same)					
rea	HEPT3	HEPT3		id in bigg(same)					
rea	HEPT4	HEPT4		id in bigg(same)					
rea	HETZK	HETZK		id in bigg(same)					
rea	HEX1	HEX1		id in bigg(same)					
rea	HEX4	HEX4		id in bigg(same)					
rea	HEX7	HEX7		id in bigg(same)					
rea	HG2abcpp	HG2abcpp		id in bigg(same)					
rea	HG2t3pp	HG2t3pp		id in bigg(same)					
rea	HISTD	HISTD		id in bigg(same)					
rea	HISTP	HISTP		id in bigg(same)					
rea	HISabcpp	HISabcpp		id in bigg(same)					
rea	HKNDDH	HKNDDH		id in bigg(same)					
rea	HKNTDH	HKNTDH		id in bigg(same)					
rea	HMBS	HMBS		id in bigg(same)					
rea	HMPK1	HMPK1		id in bigg(same)					
rea	HOMt2pp	HOMt2pp		id in bigg(same)					
rea	HOPNTAL	HOPNTAL		id in bigg(same)					
rea	HPACOAT	HPACOAT		id in bigg(same)					
rea	HPPK2	HPPK2		id in bigg(same)					
rea	HPPPNDO	HPPPNDO		id in bigg(same)					
rea	HPYRP	HPYRP		id in bigg(same)					
rea	HPYRRx	HPYRRx		id in bigg(same)					
rea	HPYRRy	HPYRRy		id in bigg(same)					
rea	HSK	HSK		id in bigg(same)					
rea	HSST	HSST		id in bigg(same)					
rea	HSTPT	HSTPT		id in bigg(same)					
rea	HXAND	HXAND		id in bigg(same)					
rea	HXCT	HXCT		id in bigg(same)					
rea	HXPRT	HXPRT		id in bigg(same)					
rea	HYD1pp	HYD1pp		id in bigg(same)					
rea	HYD2pp	HYD2pp		id in bigg(same)					
rea	HYD3pp	HYD3pp		id in bigg(same)					
rea	HYPOE	HYPOE		id in bigg(same)					
rea	I2FE2SR	I2FE2SR		id in bigg(same)					
rea	I2FE2SS	I2FE2SS		id in bigg(same)					
rea	I2FE2SS2	I2FE2SS2		id in bigg(same)					
rea	I2FE2ST	I2FE2ST		id in bigg(same)					
rea	I4FE4SR	I4FE4SR		id in bigg(same)					
rea	I4FE4ST	I4FE4ST		id in bigg(same)					
rea	ICHORT	ICHORT		id in bigg(same)					
rea	ICL	ICL		id in bigg(same)					
rea	ICYSDS	ICYSDS		id in bigg(same)					
rea	IDOND2	IDOND2		id in bigg(same)					
rea	IG3PS	IG3PS		id in bigg(same)					
rea	IGPDH	IGPDH		id in bigg(same)					
rea	IGPS	IGPS		id in bigg(same)					
rea	ILEabcpp	ILEabcpp		id in bigg(same)					
rea	ILEt2rpp	ILEt2rpp		id in bigg(same)					
rea	ILEt3pp	ILEt3pp		id in bigg(same)					
rea	IMPD	IMPD		id in bigg(same)					
rea	INDOLEt2pp	INDOLEt2pp		id in bigg(same)					
rea	INDOLEt2rpp	INDOLEt2rpp		id in bigg(same)					
rea	INOSTt4pp	INOSTt4pp		id in bigg(same)					
rea	INSH	INSH		id in bigg(same)					
rea	INSK	INSK		id in bigg(same)					
rea	INSt2pp	INSt2pp		id in bigg(same)					
rea	INSt3pp	INSt3pp		id in bigg(same)					
rea	IPDPS	IPDPS		id in bigg(same)					
rea	IPMD	IPMD		id in bigg(same)					
rea	IPPS	IPPS		id in bigg(same)					
rea	ISETACabcpp	ISETACabcpp		id in bigg(same)					
rea	K2L4Aabcpp	K2L4Aabcpp		id in bigg(same)					
rea	K2L4Aabctex	K2L4Aabctex		id in bigg(same)					
rea	KAS14	KAS14		id in bigg(same)					
rea	KAS15	KAS15		id in bigg(same)					
rea	KDOCT2	KDOCT2		id in bigg(same)					
rea	KDOPP	KDOPP		id in bigg(same)					
rea	KDOPS	KDOPS		id in bigg(same)					
rea	KDUI	KDUI		id in bigg(same)					
rea	KG6PDC	KG6PDC		id in bigg(same)					
rea	Kabcpp	Kabcpp		id in bigg(same)					
rea	Kt2pp	Kt2pp		id in bigg(same)					
rea	Kt3pp	Kt3pp		id in bigg(same)					
rea	LA4NTpp	LA4NTpp		id in bigg(same)					
rea	LACZ	LACZ		id in bigg(same)					
rea	LACZpp	LACZpp		id in bigg(same)					
rea	LADGMDH	LADGMDH		id in bigg(same)					
rea	LALADGLUtpp	LALADGLUtpp		id in bigg(same)					
rea	LALALGLUtpp	LALALGLUtpp		id in bigg(same)					
rea	LALDO2x	LALDO2x		id in bigg(same)					
rea	LALDO3	LALDO3		id in bigg(same)					
rea	LALGP	LALGP		id in bigg(same)					
rea	LCADi	LCADi		id in bigg(same)					
rea	LCARSyi	LCARSyi		id in bigg(same)					
rea	LCTSt3ipp	LCTSt3ipp		id in bigg(same)					
rea	LCTStpp	LCTStpp		id in bigg(same)					
rea	LDGUNPD	LDGUNPD		id in bigg(same)					
rea	LDH_D2	LDH_D2		id in bigg(same)					
rea	LEUTAi	LEUTAi		id in bigg(same)					
rea	LEUabcpp	LEUabcpp		id in bigg(same)					
rea	LEUt2rpp	LEUt2rpp		id in bigg(same)					
rea	LEUt3pp	LEUt3pp		id in bigg(same)					
rea	LGTHL	LGTHL		id in bigg(same)					
rea	LIPACabcpp	LIPACabcpp		id in bigg(same)					
rea	LIPAHT2ex	LIPAHT2ex		id in bigg(same)					
rea	LIPAHTex	LIPAHTex		id in bigg(same)					
rea	LIPAMPL	LIPAMPL		id in bigg(same)					
rea	LIPATPT	LIPATPT		id in bigg(same)					
rea	LIPAabcpp	LIPAabcpp		id in bigg(same)					
rea	LIPAabctex	LIPAabctex		id in bigg(same)					
rea	LIPOCT	LIPOCT		id in bigg(same)					
rea	LIPOS	LIPOS		id in bigg(same)					
rea	LIPOt2pp	LIPOt2pp		id in bigg(same)					
rea	LPADSS	LPADSS		id in bigg(same)					
rea	LPLIPAL1A120pp	LPLIPAL1A120pp		id in bigg(same)					
rea	LPLIPAL1A140pp	LPLIPAL1A140pp		id in bigg(same)					
rea	LPLIPAL1A141pp	LPLIPAL1A141pp		id in bigg(same)					
rea	LPLIPAL1A160pp	LPLIPAL1A160pp		id in bigg(same)					
rea	LPLIPAL1A161pp	LPLIPAL1A161pp		id in bigg(same)					
rea	LPLIPAL1A180pp	LPLIPAL1A180pp		id in bigg(same)					
rea	LPLIPAL1A181pp	LPLIPAL1A181pp		id in bigg(same)					
rea	LPLIPAL1E120pp	LPLIPAL1E120pp		id in bigg(same)					
rea	LPLIPAL1E140pp	LPLIPAL1E140pp		id in bigg(same)					
rea	LPLIPAL1E141pp	LPLIPAL1E141pp		id in bigg(same)					
rea	LPLIPAL1E160pp	LPLIPAL1E160pp		id in bigg(same)					
rea	LPLIPAL1E161pp	LPLIPAL1E161pp		id in bigg(same)					
rea	LPLIPAL1E180pp	LPLIPAL1E180pp		id in bigg(same)					
rea	LPLIPAL1E181pp	LPLIPAL1E181pp		id in bigg(same)					
rea	LPLIPAL1G120pp	LPLIPAL1G120pp		id in bigg(same)					
rea	LPLIPAL1G140pp	LPLIPAL1G140pp		id in bigg(same)					
rea	LPLIPAL1G141pp	LPLIPAL1G141pp		id in bigg(same)					
rea	LPLIPAL1G160pp	LPLIPAL1G160pp		id in bigg(same)					
rea	LPLIPAL1G161pp	LPLIPAL1G161pp		id in bigg(same)					
rea	LPLIPAL1G180pp	LPLIPAL1G180pp		id in bigg(same)					
rea	LPLIPAL1G181pp	LPLIPAL1G181pp		id in bigg(same)					
rea	LPLIPAL2A120	LPLIPAL2A120		id in bigg(same)					
rea	LPLIPAL2A140	LPLIPAL2A140		id in bigg(same)					
rea	LPLIPAL2A141	LPLIPAL2A141		id in bigg(same)					
rea	LPLIPAL2A160	LPLIPAL2A160		id in bigg(same)					
rea	LPLIPAL2A161	LPLIPAL2A161		id in bigg(same)					
rea	LPLIPAL2A180	LPLIPAL2A180		id in bigg(same)					
rea	LPLIPAL2A181	LPLIPAL2A181		id in bigg(same)					
rea	LPLIPAL2ATE120	LPLIPAL2ATE120		id in bigg(same)					
rea	LPLIPAL2ATE140	LPLIPAL2ATE140		id in bigg(same)					
rea	LPLIPAL2ATE141	LPLIPAL2ATE141		id in bigg(same)					
rea	LPLIPAL2ATE160	LPLIPAL2ATE160		id in bigg(same)					
rea	LPLIPAL2ATE161	LPLIPAL2ATE161		id in bigg(same)					
rea	LPLIPAL2ATE180	LPLIPAL2ATE180		id in bigg(same)					
rea	LPLIPAL2ATE181	LPLIPAL2ATE181		id in bigg(same)					
rea	LPLIPAL2ATG120	LPLIPAL2ATG120		id in bigg(same)					
rea	LPLIPAL2ATG140	LPLIPAL2ATG140		id in bigg(same)					
rea	LPLIPAL2ATG141	LPLIPAL2ATG141		id in bigg(same)					
rea	LPLIPAL2ATG160	LPLIPAL2ATG160		id in bigg(same)					
rea	LPLIPAL2ATG161	LPLIPAL2ATG161		id in bigg(same)					
rea	LPLIPAL2ATG180	LPLIPAL2ATG180		id in bigg(same)					
rea	LPLIPAL2ATG181	LPLIPAL2ATG181		id in bigg(same)					
rea	LPLIPAL2E120	LPLIPAL2E120		id in bigg(same)					
rea	LPLIPAL2E140	LPLIPAL2E140		id in bigg(same)					
rea	LPLIPAL2E141	LPLIPAL2E141		id in bigg(same)					
rea	LPLIPAL2E160	LPLIPAL2E160		id in bigg(same)					
rea	LPLIPAL2E161	LPLIPAL2E161		id in bigg(same)					
rea	LPLIPAL2E180	LPLIPAL2E180		id in bigg(same)					
rea	LPLIPAL2E181	LPLIPAL2E181		id in bigg(same)					
rea	LPLIPAL2G120	LPLIPAL2G120		id in bigg(same)					
rea	LPLIPAL2G140	LPLIPAL2G140		id in bigg(same)					
rea	LPLIPAL2G141	LPLIPAL2G141		id in bigg(same)					
rea	LPLIPAL2G160	LPLIPAL2G160		id in bigg(same)					
rea	LPLIPAL2G161	LPLIPAL2G161		id in bigg(same)					
rea	LPLIPAL2G180	LPLIPAL2G180		id in bigg(same)					
rea	LPLIPAL2G181	LPLIPAL2G181		id in bigg(same)					
rea	LYSDC	LYSDC		id in bigg(same)					
rea	LYSabcpp	LYSabcpp		id in bigg(same)					
rea	LYSt2pp	LYSt2pp		id in bigg(same)					
rea	LYSt3pp	LYSt3pp		id in bigg(same)					
rea	LYXI	LYXI		id in bigg(same)					
rea	LYXt2pp	LYXt2pp		id in bigg(same)					
rea	L_LACD2	L_LACD2		id in bigg(same)					
rea	L_LACD3	L_LACD3		id in bigg(same)					
rea	MACPD	MACPD		id in bigg(same)					
rea	MALCOAMT	MALCOAMT		id in bigg(same)					
rea	MALDDH	MALDDH		id in bigg(same)					
rea	MALDt2_2pp	MALDt2_2pp		id in bigg(same)					
rea	MALS	MALS		id in bigg(same)					
rea	MALTHXabcpp	MALTHXabcpp		id in bigg(same)					
rea	MALTHXtexi	MALTHXtexi		id in bigg(same)					
rea	MALTPTabcpp	MALTPTabcpp		id in bigg(same)					
rea	MALTPTtexi	MALTPTtexi		id in bigg(same)					
rea	MALTTRabcpp	MALTTRabcpp		id in bigg(same)					
rea	MALTTRtexi	MALTTRtexi		id in bigg(same)					
rea	MALTTTRabcpp	MALTTTRabcpp		id in bigg(same)					
rea	MALTTTRtexi	MALTTTRtexi		id in bigg(same)					
rea	MALTabcpp	MALTabcpp		id in bigg(same)					
rea	MALTptspp	MALTptspp		id in bigg(same)					
rea	MALTtexi	MALTtexi		id in bigg(same)					
rea	MALt2_2pp	MALt2_2pp		id in bigg(same)					
rea	MALt2_3pp	MALt2_3pp		id in bigg(same)					
rea	MALt3pp	MALt3pp		id in bigg(same)					
rea	MAN1PT2	MAN1PT2		id in bigg(same)					
rea	MAN6Pt6_2pp	MAN6Pt6_2pp		id in bigg(same)					
