bigg_id,equaction_string,mets,bounds,original_bigg_ids
XOLEST205_HSte,xolest205_hs_e --> xolest205_hs_c,"{'xolest205_hs_c': 1.0, 'xolest205_hs_e': -1.0}","(0.0, 1000.0)",['XOLEST205_HSte']
ODECRNtr,odecrn_e --> odecrn_c,"{'odecrn_c': 1.0, 'odecrn_e': -1.0}","(0.0, 1000.0)",['ODECRNtr']
STCRNtr,stcrn_e --> stcrn_c,"{'stcrn_c': 1.0, 'stcrn_e': -1.0}","(0.0, 1000.0)",['STCRNtr']
TMNDNCtl,tmndnc_l --> tmndnc_c,"{'tmndnc_c': 1.0, 'tmndnc_l': -1.0}","(0.0, 1000.0)",['TMNDNCtl']
XOLEST226tl,xolest226_hs_c --> xolest226_hs_l,"{'xolest226_hs_c': -1.0, 'xolest226_hs_l': 1.0}","(0.0, 1000.0)",['XOLEST226tl']
HXAt1,hxa_m --> hxa_c,"{'hxa_c': 1.0, 'hxa_m': -1.0}","(0.0, 1000.0)",['HXAt1']
TTDCEAc,h2o_c + ttdceacoa_c --> coa_c + h_c + ttdcea_c,"{'coa_c': 1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'ttdcea_c': 1.0, 'ttdceacoa_c': -1.0}","(0.0, 1000.0)",['TTDCEAc']
PACCOALm,atp_m + coa_m + pac_m --> amp_m + phaccoa_m + ppi_m,"{'amp_m': 1.0, 'atp_m': -1.0, 'coa_m': -1.0, 'pac_m': -1.0, 'phaccoa_m': 1.0, 'ppi_m': 1.0}","(0.0, 1000.0)",['PACCOALm']
EX_Lhcystin_e,Lhcystin_e --> ,{'Lhcystin_e': -1.0},"(0.0, 1000.0)",['EX_Lhcystin[e]']
PA_HStm,pa_hs_c --> pa_hs_m,"{'pa_hs_c': -1.0, 'pa_hs_m': 1.0}","(0.0, 1000.0)",['PA_HStm']
PGPP_hsc,h2o_m + pgp_hs_m --> pglyc_hs_m + pi_m,"{'h2o_m': -1.0, 'pglyc_hs_m': 1.0, 'pgp_hs_m': -1.0, 'pi_m': 1.0}","(0.0, 1000.0)",['PGPP_hsc']
AGPAT4,alpa_hs_c + lnlccoa_c --> coa_c + pa_hs_c,"{'alpa_hs_c': -1.0, 'coa_c': 1.0, 'lnlccoa_c': -1.0, 'pa_hs_c': 1.0}","(0.0, 1000.0)",['AGPAT4']
DKMPPD3_1,dkmpp_c + h2o_c --> dhmtp_c + h_c + pi_c,"{'dhmtp_c': 1.0, 'dkmpp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'pi_c': 1.0}","(0.0, 1000.0)",['DKMPPD3']
MK9t,mqn9_c --> mqn9_e,"{'mqn9_c': -1.0, 'mqn9_e': 1.0}","(0.0, 1000.0)",['MK9t']
STN_ANTIGENt,sTn_antigen_g --> sTn_antigen_e,"{'sTn_antigen_e': 1.0, 'sTn_antigen_g': -1.0}","(0.0, 1000.0)",['STN_ANTIGENt']
EX_core7_e,core7_e --> ,{'core7_e': -1.0},"(0.0, 1000.0)",['EX_core7[e]']
EX_mqn7_e,mqn7_e --> ,{'mqn7_e': -1.0},"(0.0, 1000.0)",['EX_mqn7[e]']
EX_sTn_antigen_e,sTn_antigen_e --> ,{'sTn_antigen_e': -1.0},"(0.0, 1000.0)",['EX_sTn_antigen[e]']
EX_lpam_e,lpam_e --> ,{'lpam_e': -1.0},"(0.0, 1000.0)",['EX_lpam[e]']
LPAMt,h_e + lpam_e --> h_c + lpam_c,"{'h_c': 1.0, 'h_e': -1.0, 'lpam_c': 1.0, 'lpam_e': -1.0}","(0.0, 1000.0)",['LPAMt']
EX_HC00342_e,HC00342_e --> ,{'HC00342_e': -1.0},"(0.0, 1000.0)",['EX_HC00342[e]']
GNCORE2t,gncore2_g --> gncore2_c,"{'gncore2_c': 1.0, 'gncore2_g': -1.0}","(0.0, 1000.0)",['GNCORE2t']
34HPLtm,34hpl_c + h_c --> 34hpl_m + h_m,"{'34hpl_c': -1.0, '34hpl_m': 1.0, 'h_c': -1.0, 'h_m': 1.0}","(0.0, 1000.0)",['34HPLtm']
3HMPtm,3hmp_m --> 3hmp_c,"{'3hmp_c': 1.0, '3hmp_m': -1.0}","(0.0, 1000.0)",['3HMPtm']
3HPPtm,3hpp_c --> 3hpp_m,"{'3hpp_c': -1.0, '3hpp_m': 1.0}","(0.0, 1000.0)",['3HPPtm']
ESTR2r,C05300_r + h_r + nadh_r --> estriol_r + nad_r,"{'C05300_r': -1.0, 'estriol_r': 1.0, 'h_r': -1.0, 'nad_r': 1.0, 'nadh_r': -1.0}","(0.0, 1000.0)",['ESTR2r']
LTHSTRLtr,lthstrl_c --> lthstrl_r,"{'lthstrl_c': -1.0, 'lthstrl_r': 1.0}","(0.0, 1000.0)",['LTHSTRLtr']
PGLYCtm,pglyc_hs_m --> pglyc_hs_c,"{'pglyc_hs_c': 1.0, 'pglyc_hs_m': -1.0}","(0.0, 1000.0)",['PGLYCtm']
SK_HC02191_c,HC02191_c --> ,{'HC02191_c': -1.0},"(0.0, 1000.0)",['sink_HC02191[c]']
SK_HC02192_c,HC02192_c --> ,{'HC02192_c': -1.0},"(0.0, 1000.0)",['sink_HC02192[c]']
SK_HC02194_c,HC02194_c --> ,{'HC02194_c': -1.0},"(0.0, 1000.0)",['sink_HC02194[c]']
SK_btn_c,btn_c --> ,{'btn_c': -1.0},"(0.0, 1000.0)",['sink_btn[c]']
SK_chol_c,chol_c --> ,{'chol_c': -1.0},"(0.0, 1000.0)",['sink_chol[c]']
SK_crvnc_c,crvnc_c --> ,{'crvnc_c': -1.0},"(0.0, 1000.0)",['sink_crvnc[c]']
SK_fe3_c,fe3_c --> ,{'fe3_c': -1.0},"(0.0, 1000.0)",['sink_fe3[c]']
SK_hdca_c,hdca_c --> ,{'hdca_c': -1.0},"(0.0, 1000.0)",['sink_hdca[c]']
SK_nad_c,nad_c --> ,{'nad_c': -1.0},"(0.0, 1000.0)",['sink_nad[c]']
SK_nadp_c,nadp_c --> ,{'nadp_c': -1.0},"(0.0, 1000.0)",['sink_nadp[c]']
SK_odecoa_c,odecoa_c --> ,{'odecoa_c': -1.0},"(0.0, 1000.0)",['sink_odecoa[c]']
SK_pmtcoa_c,pmtcoa_c --> ,{'pmtcoa_c': -1.0},"(0.0, 1000.0)",['sink_pmtcoa[c]']
SK_pydxn_c,pydxn_c --> ,{'pydxn_c': -1.0},"(0.0, 1000.0)",['sink_pydxn[c]']
SK_retfa_c,retfa_c --> ,{'retfa_c': -1.0},"(0.0, 1000.0)",['sink_retfa[c]']
SK_tdchola_c,tdchola_c --> ,{'tdchola_c': -1.0},"(0.0, 1000.0)",['sink_tdchola[c]']
SK_tmndnc_c,tmndnc_c --> ,{'tmndnc_c': -1.0},"(0.0, 1000.0)",['sink_tmndnc[c]']
EX_dxtrn_e,dxtrn_e --> ,{'dxtrn_e': -1.0},"(0.0, 1000.0)",['EX_dxtrn[e]']
DHCHOLESTANATEATP,atp_c + dhcholestanate_c + h2o_c --> adp_c + dhcholestanate_e + h_c + pi_c,"{'adp_c': 1.0, 'atp_c': -1.0, 'dhcholestanate_c': -1.0, 'dhcholestanate_e': 1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'pi_c': 1.0}","(0.0, 1000.0)",['DHCHOLESTANATEATP']
SK_xol7ah3_c,xol7ah3_c --> ,{'xol7ah3_c': -1.0},"(0.0, 1000.0)",['sink_xol7ah3[c]']
XOLDIOLONEATP,atp_c + h2o_c + xoldiolone_c --> adp_c + h_c + pi_c + xoldiolone_e,"{'adp_c': 1.0, 'atp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'pi_c': 1.0, 'xoldiolone_c': -1.0, 'xoldiolone_e': 1.0}","(0.0, 1000.0)",['XOLDIOLONEATP']
EX_xoldiolone_e,xoldiolone_e --> ,{'xoldiolone_e': -1.0},"(0.0, 1000.0)",['EX_xoldiolone[e]']
SK_dchac_c,dchac_c --> ,{'dchac_c': -1.0},"(0.0, 1000.0)",['sink_dchac[c]']
SK_CE1273_c,CE1273_c --> ,{'CE1273_c': -1.0},"(0.0, 1000.0)",['sink_CE1273[c]']
FPGS_1,atp_c + 4.0 glu__L_c + thf_c --> 5thf_c + adp_c + 3.0 h2o_c + h_c + pi_c,"{'5thf_c': 1.0, 'adp_c': 1.0, 'atp_c': -1.0, 'glu__L_c': -4.0, 'h2o_c': 3.0, 'h_c': 1.0, 'pi_c': 1.0, 'thf_c': -1.0}","(0.0, 1000.0)",['FPGS']
3MOX4HOXMte,3mox4hoxm_c --> 3mox4hoxm_e,"{'3mox4hoxm_c': -1.0, '3mox4hoxm_e': 1.0}","(0.0, 1000.0)",['3MOX4HOXMte']
EX_3mox4hoxm_e,3mox4hoxm_e --> ,{'3mox4hoxm_e': -1.0},"(0.0, 1000.0)",['EX_3mox4hoxm[e]']
CE2026te,CE2026_c + cl_c + 3.0 na1_c --> CE2026_e + cl_e + 3.0 na1_e,"{'CE2026_c': -1.0, 'CE2026_e': 1.0, 'cl_c': -1.0, 'cl_e': 1.0, 'na1_c': -3.0, 'na1_e': 3.0}","(0.0, 1000.0)",['CE2026te']
EX_CE2026_e,CE2026_e --> ,{'CE2026_e': -1.0},"(0.0, 1000.0)",['EX_CE2026[e]']
EX_CE4968_e,CE4968_e --> ,{'CE4968_e': -1.0},"(0.0, 1000.0)",['EX_CE4968[e]']
ACTYRm,accoa_m + tyr__L_m --> actyr_m + coa_m + h_m,"{'accoa_m': -1.0, 'actyr_m': 1.0, 'coa_m': 1.0, 'h_m': 1.0, 'tyr__L_m': -1.0}","(0.0, 1000.0)",['ACTYRm']
SUCACETOc,h_c + sucacetat_c --> co2_c + sucaceto_c,"{'co2_c': 1.0, 'h_c': -1.0, 'sucacetat_c': -1.0, 'sucaceto_c': 1.0}","(0.0, 1000.0)",['SUCACETOc']
NACVANALAte,nacvanala_c --> nacvanala_e,"{'nacvanala_c': -1.0, 'nacvanala_e': 1.0}","(0.0, 1000.0)",['NACVANALAte']
EX_vanillac_e,vanillac_e --> ,{'vanillac_e': -1.0},"(0.0, 1000.0)",['EX_vanillac[e]']
2H3MVte,2h3mv_c --> 2h3mv_e,"{'2h3mv_c': -1.0, '2h3mv_e': 1.0}","(0.0, 1000.0)",['2H3MVte']
2M3OVACm,2m3ovcoa_m + h2o_m --> 2m3ovac_m + coa_m + h_m,"{'2m3ovac_m': 1.0, '2m3ovcoa_m': -1.0, 'coa_m': 1.0, 'h2o_m': -1.0, 'h_m': 1.0}","(0.0, 1000.0)",['2M3OVACm']
3H3MGLTte,3h3mglt_c --> 3h3mglt_e,"{'3h3mglt_c': -1.0, '3h3mglt_e': 1.0}","(0.0, 1000.0)",['3H3MGLTte']
3MGLUTACc,3mgcoa_m + h2o_m --> 3mglutac_m + coa_m + h_m,"{'3mgcoa_m': -1.0, '3mglutac_m': 1.0, 'coa_m': 1.0, 'h2o_m': -1.0, 'h_m': 1.0}","(0.0, 1000.0)",['3MGLUTACc']
3MGLUTACtm,3mglutac_m --> 3mglutac_c,"{'3mglutac_c': 1.0, '3mglutac_m': -1.0}","(0.0, 1000.0)",['3MGLUTACtm']
PPIOGLYte,ppiogly_c --> ppiogly_e,"{'ppiogly_c': -1.0, 'ppiogly_e': 1.0}","(0.0, 1000.0)",['PPIOGLYte']
EX_ppiogly_e,ppiogly_e --> ,{'ppiogly_e': -1.0},"(0.0, 1000.0)",['EX_ppiogly[e]']
EX_mvlac_e,mvlac_e --> ,{'mvlac_e': -1.0},"(0.0, 1000.0)",['EX_mvlac[e]']
TIGGLYtm,tiggly_m --> tiggly_c,"{'tiggly_c': 1.0, 'tiggly_m': -1.0}","(0.0, 1000.0)",['TIGGLYtm']
TD2GLTRCOAm,fad_m + glutcoa_m --> fadh2_m + td2glutrcoa_m,"{'fad_m': -1.0, 'fadh2_m': 1.0, 'glutcoa_m': -1.0, 'td2glutrcoa_m': 1.0}","(0.0, 1000.0)",['TD2GLTRCOAm']
3HGLUTCOAm,h2o_m + td2glutrcoa_m --> 3hglutcoa_m,"{'3hglutcoa_m': 1.0, 'h2o_m': -1.0, 'td2glutrcoa_m': -1.0}","(0.0, 1000.0)",['3HGLUTCOAm']
GLUTCONtm,glutcon_m --> glutcon_c,"{'glutcon_c': 1.0, 'glutcon_m': -1.0}","(0.0, 1000.0)",['GLUTCONtm']
GLUTCONte,glutcon_c --> glutcon_e,"{'glutcon_c': -1.0, 'glutcon_e': 1.0}","(0.0, 1000.0)",['GLUTCONte']
3HIVActm,3hivac_m --> 3hivac_c,"{'3hivac_c': 1.0, '3hivac_m': -1.0}","(0.0, 1000.0)",['3HIVActm']
3OHSEBACtxc,3ohsebac_x --> 3ohsebac_c,"{'3ohsebac_c': 1.0, '3ohsebac_x': -1.0}","(0.0, 1000.0)",['3OHSEBACtxc']
EX_3ohsebac_e,3ohsebac_e --> ,{'3ohsebac_e': -1.0},"(0.0, 1000.0)",['EX_3ohsebac[e]']
7OHOCTAc,h_c + nadph_c + o2_c + octa_c --> 7ohocata_c + h2o_c + nadp_c,"{'7ohocata_c': 1.0, 'h2o_c': 1.0, 'h_c': -1.0, 'nadp_c': 1.0, 'nadph_c': -1.0, 'o2_c': -1.0, 'octa_c': -1.0}","(0.0, 1000.0)",['7OHOCTAc']
EX_7ohocata_e,7ohocata_e --> ,{'7ohocata_e': -1.0},"(0.0, 1000.0)",['EX_7ohocata[e]']
ETHMALACte,ethmalac_c --> ethmalac_e,"{'ethmalac_c': -1.0, 'ethmalac_e': 1.0}","(0.0, 1000.0)",['ETHMALACte']
HEXGLYc,gly_c + hxcoa_c --> coa_c + h_c + hexgly_c,"{'coa_c': 1.0, 'gly_c': -1.0, 'h_c': 1.0, 'hexgly_c': 1.0, 'hxcoa_c': -1.0}","(0.0, 1000.0)",['HEXGLYc']
EX_hexgly_e,hexgly_e --> ,{'hexgly_e': -1.0},"(0.0, 1000.0)",['EX_hexgly[e]']
METHSUCC,h2o_c + methsuccoa_c --> coa_c + h_c + methsucc_c,"{'coa_c': 1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'methsucc_c': 1.0, 'methsuccoa_c': -1.0}","(0.0, 1000.0)",['METHSUCC']
METHSUCCte,methsucc_c --> methsucc_e,"{'methsucc_c': -1.0, 'methsucc_e': 1.0}","(0.0, 1000.0)",['METHSUCCte']
SUBGLYc,gly_c + sbcoa_c --> coa_c + h_c + subgly_c,"{'coa_c': 1.0, 'gly_c': -1.0, 'h_c': 1.0, 'sbcoa_c': -1.0, 'subgly_c': 1.0}","(0.0, 1000.0)",['SUBGLYc']
15HPETUPKt,15HPET_e --> 15HPET_c,"{'15HPET_c': 1.0, '15HPET_e': -1.0}","(0.0, 1000.0)",['15HPETUPKt']
3AIBSYMPt,3aib_e + 2.0 na1_e --> 3aib_c + 2.0 na1_c,"{'3aib_c': 1.0, '3aib_e': -1.0, 'na1_c': 2.0, 'na1_e': -2.0}","(0.0, 1000.0)",['3AIBSYMPt']
PAFABCt,atp_c + h2o_c + paf_hs_c --> adp_c + h_c + paf_hs_e + pi_c,"{'adp_c': 1.0, 'atp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'paf_hs_c': -1.0, 'paf_hs_e': 1.0, 'pi_c': 1.0}","(0.0, 1000.0)",['PAFABCt']
PAIL_hs_SECt,pail_hs_c --> pail_hs_e,"{'pail_hs_c': -1.0, 'pail_hs_e': 1.0}","(0.0, 1000.0)",['PAIL_hs_SECt']
PCHOL2OLE_HSABCt,atp_c + h2o_c + pchol2ole_hs_c --> adp_c + h_c + pchol2ole_hs_e + pi_c,"{'adp_c': 1.0, 'atp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'pchol2ole_hs_c': -1.0, 'pchol2ole_hs_e': 1.0, 'pi_c': 1.0}","(0.0, 1000.0)",['PCHOL2OLE_HSABCt']
PCHOLEIC_HSABCt,atp_c + h2o_c + pcholeic_hs_c --> adp_c + h_c + pcholeic_hs_e + pi_c,"{'adp_c': 1.0, 'atp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'pcholeic_hs_c': -1.0, 'pcholeic_hs_e': 1.0, 'pi_c': 1.0}","(0.0, 1000.0)",['PCHOLEIC_HSABCt']
PCHOLN15_HSABCt,atp_c + h2o_c + pcholn15_hs_c --> adp_c + h_c + pcholn15_hs_e + pi_c,"{'adp_c': 1.0, 'atp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'pcholn15_hs_c': -1.0, 'pcholn15_hs_e': 1.0, 'pi_c': 1.0}","(0.0, 1000.0)",['PCHOLN15_HSABCt']
PCHOLN19_HSABCt,atp_c + h2o_c + pcholn19_hs_c --> adp_c + h_c + pcholn19_hs_e + pi_c,"{'adp_c': 1.0, 'atp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'pcholn19_hs_c': -1.0, 'pcholn19_hs_e': 1.0, 'pi_c': 1.0}","(0.0, 1000.0)",['PCHOLN19_HSABCt']
PCHOLSTE_HSABCt,atp_c + h2o_c + pcholste_hs_c --> adp_c + h_c + pcholste_hs_e + pi_c,"{'adp_c': 1.0, 'atp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'pcholste_hs_c': -1.0, 'pcholste_hs_e': 1.0, 'pi_c': 1.0}","(0.0, 1000.0)",['PCHOLSTE_HSABCt']
PE226_HSABCt,atp_c + h2o_c + pe226_hs_c --> adp_c + h_c + pe226_hs_e + pi_c,"{'adp_c': 1.0, 'atp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'pe226_hs_c': -1.0, 'pe226_hs_e': 1.0, 'pi_c': 1.0}","(0.0, 1000.0)",['PE226_HSABCt']
PELINL_HSABCt,atp_c + h2o_c + pelinl_hs_c --> adp_c + h_c + pelinl_hs_e + pi_c,"{'adp_c': 1.0, 'atp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'pelinl_hs_c': -1.0, 'pelinl_hs_e': 1.0, 'pi_c': 1.0}","(0.0, 1000.0)",['PELINL_HSABCt']
PELPALM_HSABCt,atp_c + h2o_c + pepalm_hs_c --> adp_c + h_c + pepalm_hs_e + pi_c,"{'adp_c': 1.0, 'atp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'pepalm_hs_c': -1.0, 'pepalm_hs_e': 1.0, 'pi_c': 1.0}","(0.0, 1000.0)",['PELPALM_HSABCt']
PEPALM_HSASBCt,atp_c + h2o_c + pcholpalm_hs_c --> adp_c + h_c + pcholpalm_hs_e + pi_c,"{'adp_c': 1.0, 'atp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'pcholpalm_hs_c': -1.0, 'pcholpalm_hs_e': 1.0, 'pi_c': 1.0}","(0.0, 1000.0)",['PEPALM_HSASBCt']
SPHMYLN180241_hs_SECt,sphmyln180241_hs_c --> sphmyln180241_hs_e,"{'sphmyln180241_hs_c': -1.0, 'sphmyln180241_hs_e': 1.0}","(0.0, 1000.0)",['SPHMYLN180241_hs_SECt']
SPHMYLN18115_hs_SECt,sphmyln18115_hs_c --> sphmyln18115_hs_e,"{'sphmyln18115_hs_c': -1.0, 'sphmyln18115_hs_e': 1.0}","(0.0, 1000.0)",['SPHMYLN18115_hs_SECt']
SPHMYLN18116_hs_SECt,sphmyln18116_hs_c --> sphmyln18116_hs_e,"{'sphmyln18116_hs_c': -1.0, 'sphmyln18116_hs_e': 1.0}","(0.0, 1000.0)",['SPHMYLN18116_hs_SECt']
SPHMYLN181181_hs_SECt,sphmyln181181_hs_c --> sphmyln181181_hs_e,"{'sphmyln181181_hs_c': -1.0, 'sphmyln181181_hs_e': 1.0}","(0.0, 1000.0)",['SPHMYLN181181_hs_SECt']
SPHMYLN18120_hs_SECt,sphmyln18120_hs_c --> sphmyln18120_hs_e,"{'sphmyln18120_hs_c': -1.0, 'sphmyln18120_hs_e': 1.0}","(0.0, 1000.0)",['SPHMYLN18120_hs_SECt']
SPHMYLN1825_hs_SECt,sphmyln1825_hs_c --> sphmyln1825_hs_e,"{'sphmyln1825_hs_c': -1.0, 'sphmyln1825_hs_e': 1.0}","(0.0, 1000.0)",['SPHMYLN1825_hs_SECt']
PCHOLN19_HSt1e,pcholn19_hs_e --> pcholn19_hs_c,"{'pcholn19_hs_c': 1.0, 'pcholn19_hs_e': -1.0}","(0.0, 1000.0)",['PCHOLN19_HSt1e']
PCHOLN205_HSt1e,pcholn205_hs_e --> pcholn205_hs_c,"{'pcholn205_hs_c': 1.0, 'pcholn205_hs_e': -1.0}","(0.0, 1000.0)",['PCHOLN205_HSt1e']
PCHOLN225_HSt1e,pcholn225_hs_e --> pcholn225_hs_c,"{'pcholn225_hs_c': 1.0, 'pcholn225_hs_e': -1.0}","(0.0, 1000.0)",['PCHOLN225_HSt1e']
PCHOLN2254_HSt1e,pcholn2254_hs_e --> pcholn2254_hs_c,"{'pcholn2254_hs_c': 1.0, 'pcholn2254_hs_e': -1.0}","(0.0, 1000.0)",['PCHOLN2254_HSt1e']
PCHOLPALME_HSt1e,pcholpalme_hs_e --> pcholpalme_hs_c,"{'pcholpalme_hs_c': 1.0, 'pcholpalme_hs_e': -1.0}","(0.0, 1000.0)",['PCHOLPALME-HSt1e']
PE15_HSt1e,pe15_hs_e --> pe15_hs_c,"{'pe15_hs_c': 1.0, 'pe15_hs_e': -1.0}","(0.0, 1000.0)",['PE15_HSt1e']
PE161_HSt1e,pe161_hs_e --> pe161_hs_c,"{'pe161_hs_c': 1.0, 'pe161_hs_e': -1.0}","(0.0, 1000.0)",['PE161_HSt1e']
PEAR_HSt1e,pear_hs_e --> pear_hs_c,"{'pear_hs_c': 1.0, 'pear_hs_e': -1.0}","(0.0, 1000.0)",['PEAR_HSt1e']
PELINL_HSt1e,pelinl_hs_e --> pelinl_hs_c,"{'pelinl_hs_c': 1.0, 'pelinl_hs_e': -1.0}","(0.0, 1000.0)",['PELINL_HSt1e']
PELPALM_HSt1e,pepalm_hs_e --> pepalm_hs_c,"{'pepalm_hs_c': 1.0, 'pepalm_hs_e': -1.0}","(0.0, 1000.0)",['PELPALM_HSt1e']
SPHMYLN181181_hs_ATPt,atp_c + h2o_c + sphmyln181181_hs_c --> adp_c + h_c + pi_c + sphmyln181181_hs_e,"{'adp_c': 1.0, 'atp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'pi_c': 1.0, 'sphmyln181181_hs_c': -1.0, 'sphmyln181181_hs_e': 1.0}","(0.0, 1000.0)",['SPHMYLN181181_hs_ATPt']
SPHMYLN18120_hs_ATPt,atp_c + h2o_c + sphmyln18120_hs_c --> adp_c + h_c + pi_c + sphmyln18120_hs_e,"{'adp_c': 1.0, 'atp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'pi_c': 1.0, 'sphmyln18120_hs_c': -1.0, 'sphmyln18120_hs_e': 1.0}","(0.0, 1000.0)",['SPHMYLN18120_hs_ATPt']
SPHMYLN18123_hs_ATPt,atp_c + h2o_c + sphmyln18123_hs_c --> adp_c + h_c + pi_c + sphmyln18123_hs_e,"{'adp_c': 1.0, 'atp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'pi_c': 1.0, 'sphmyln18123_hs_c': -1.0, 'sphmyln18123_hs_e': 1.0}","(0.0, 1000.0)",['SPHMYLN18123_hs_ATPt']
HPDECEm,h2o_m + hpdececoa_m --> coa_m + h_m + hpdece_m,"{'coa_m': 1.0, 'h2o_m': -1.0, 'h_m': 1.0, 'hpdece_m': 1.0, 'hpdececoa_m': -1.0}","(0.0, 1000.0)",['HPDECEm']
EX_eic21114tr_e,eic21114tr_e --> ,{'eic21114tr_e': -1.0},"(0.0, 1000.0)",['EX_eic21114tr[e]']
EANDRSTRNte,atp_c + eandrstrn_c + h2o_c --> adp_c + eandrstrn_e + h_c + pi_c,"{'adp_c': 1.0, 'atp_c': -1.0, 'eandrstrn_c': -1.0, 'eandrstrn_e': 1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'pi_c': 1.0}","(0.0, 1000.0)",['EANDRSTRNte']
11DOCRTSLte,11docrtsl_c + atp_c + h2o_c --> 11docrtsl_e + adp_c + h_c + pi_c,"{'11docrtsl_c': -1.0, '11docrtsl_e': 1.0, 'adp_c': 1.0, 'atp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'pi_c': 1.0}","(0.0, 1000.0)",['11DOCRTSLte']
11DOCRTSTRNte,11docrtstrn_c + atp_c + h2o_c --> 11docrtstrn_e + adp_c + h_c + pi_c,"{'11docrtstrn_c': -1.0, '11docrtstrn_e': 1.0, 'adp_c': 1.0, 'atp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'pi_c': 1.0}","(0.0, 1000.0)",['11DOCRTSTRNte']
PRGNLONEte,atp_c + h2o_c + prgnlone_c --> adp_c + h_c + pi_c + prgnlone_e,"{'adp_c': 1.0, 'atp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'pi_c': 1.0, 'prgnlone_c': -1.0, 'prgnlone_e': 1.0}","(0.0, 1000.0)",['PRGNLONEte']
17AHPRGNLONEte,17ahprgnlone_c + atp_c + h2o_c --> 17ahprgnlone_e + adp_c + h_c + pi_c,"{'17ahprgnlone_c': -1.0, '17ahprgnlone_e': 1.0, 'adp_c': 1.0, 'atp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'pi_c': 1.0}","(0.0, 1000.0)",['17AHPRGNLONEte']
PRGNLONESte,atp_c + h2o_c + prgnlones_c --> adp_c + h_c + pi_c + prgnlones_e,"{'adp_c': 1.0, 'atp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'pi_c': 1.0, 'prgnlones_c': -1.0, 'prgnlones_e': 1.0}","(0.0, 1000.0)",['PRGNLONESte']
CE1352te,CE1352_c + atp_c + h2o_c --> CE1352_e + adp_c + h_c + pi_c,"{'CE1352_c': -1.0, 'CE1352_e': 1.0, 'adp_c': 1.0, 'atp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'pi_c': 1.0}","(0.0, 1000.0)",['CE1352te']
SAMHISTAe,amet_e + hista_e --> ahcys_e + h_e + mhista_e,"{'ahcys_e': 1.0, 'amet_e': -1.0, 'h_e': 1.0, 'hista_e': -1.0, 'mhista_e': 1.0}","(0.0, 1000.0)",['SAMHISTAe']
2HYOXPLCte,2hyoxplac_c + h_c --> 2hyoxplac_e + h_e,"{'2hyoxplac_c': -1.0, '2hyoxplac_e': 1.0, 'h_c': -1.0, 'h_e': 1.0}","(0.0, 1000.0)",['2HYOXPLCte']
N8ASPMDte,n8aspmd_c --> n8aspmd_e,"{'n8aspmd_c': -1.0, 'n8aspmd_e': 1.0}","(0.0, 1000.0)",['N8ASPMDte']
MHISTAte,mhista_c --> mhista_e,"{'mhista_c': -1.0, 'mhista_e': 1.0}","(0.0, 1000.0)",['MHISTAte']
2OBUTt,2obut_e + h_e --> 2obut_c + h_c,"{'2obut_c': 1.0, '2obut_e': -1.0, 'h_c': 1.0, 'h_e': -1.0}","(0.0, 1000.0)",['2OBUTt']
TRYPTAte,h_c + trypta_c --> h_e + trypta_e,"{'h_c': -1.0, 'h_e': 1.0, 'trypta_c': -1.0, 'trypta_e': 1.0}","(0.0, 1000.0)",['TRYPTAte']
CE7096te,CE7096_c + atp_c + h2o_c --> CE7096_e + adp_c + h_c + pi_c,"{'CE7096_c': -1.0, 'CE7096_e': 1.0, 'adp_c': 1.0, 'atp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'pi_c': 1.0}","(0.0, 1000.0)",['CE7096te']
MLTHFte3,mlthf_e --> mlthf_c,"{'mlthf_c': 1.0, 'mlthf_e': -1.0}","(0.0, 1000.0)",['MLTHFte3']
